gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Os01g0265100,OsARFA1e,0.0,0.0,0.699,0.169,0.53,2.38295538850297,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0243700,OsCTR1,0.0,0.0,0.636,0.048,0.588,2.38024268277473,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0604800,UAM3,0.0,0.0,0.686,0.18,0.506,2.3662067746888,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0805900,OsTUB4,0.0,0.0,0.713,0.28,0.433,2.32953061082539,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0501300,LOC_Os05g42190,0.0,0.0,0.746,0.314,0.432,2.31730145342757,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0323600,OsSAM2,0.0,0.0,0.961,0.72,0.241,2.29700446747264,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0815200,LOC_Os03g60090,0.0,0.0,0.797,0.363,0.434,2.28017571084052,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os10g0467800,CESA7,0.0,0.0,0.709,0.063,0.646,2.25406080041344,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0278000,UXS,0.0,0.0,0.905,0.572,0.333,2.25102052063572,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0687100,LOC_Os07g48770,0.0,0.0,0.483,0.035,0.448,2.25049287172604,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0300200,LOC_Os01g19450,0.0,0.0,0.685,0.244,0.441,2.22222464969539,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os11g0247300,TID1,0.0,0.0,0.967,0.806,0.161,2.20872933959376,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os08g0108300,OsWD40-152,0.0,0.0,0.218,0.001,0.217,2.20707752798732,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0107300,LOC_Os07g01660,0.0,0.0,0.762,0.198,0.564,2.2044304687437,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0209000,LOC_Os03g11060,0.0,0.0,0.642,0.177,0.465,2.14139135850128,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os09g0422500,BC6,0.0,0.0,0.68,0.063,0.617,2.13601015628359,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0198900,Os03g0198900,0.0,0.0,0.594,0.09,0.504,2.11737301343052,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0234200,OsRAC4,0.0,0.0,0.638,0.125,0.513,2.10104823850447,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0195400,LOC_Os01g09880,0.0,0.0,0.58,0.117,0.463,2.0790183793188,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0622700,LOC_Os01g43420,0.0,0.0,0.749,0.213,0.536,2.07139802297925,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0263300,atp6,0.0,0.0,0.674,0.193,0.481,2.0549950480599,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0187800,GH2,0.0,0.0,0.562,0.109,0.453,2.04563203559331,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os10g0389800,LOC_Os10g25090,0.0,0.0,0.513,0.041,0.472,1.99310818841521,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0114000,LOC_Os05g02310,0.0,0.0,0.7,0.269,0.431,1.97853193105802,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0817800,OsTBL6,0.0,0.0,0.631,0.097,0.534,1.96156193517768,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
LNC_Os05g73655,LNC_Os05g73655,0.0,0.0,0.413,0.059,0.354,1.95344992248554,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
LNC_Os09g33690,LNC_Os09g33690,0.0,0.0,0.484,0.035,0.449,1.94088314720142,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os11g0629400,LOC_Os11g41150,0.0,0.0,0.643,0.226,0.417,1.93975200057642,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os12g0502000,LOC_Os12g31780,0.0,0.0,0.788,0.389,0.399,1.93245816926877,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0273200,Lac,0.0,0.0,0.266,0.051,0.215,1.93089636407128,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0211300,LOC_Os06g10890,0.0,0.0,0.789,0.44,0.349,1.92247293278648,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os11g0179000,LOC_Os11g07680,0.0,0.0,0.457,0.062,0.395,1.92065305397567,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0953600,LOC_Os01g72430,0.0,0.0,0.731,0.345,0.386,1.9147888412276,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0726100,OsTubA3,0.0,0.0,0.829,0.48,0.349,1.89697615453152,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0595800,OsAT8,0.0,0.0,0.655,0.305,0.35,1.8939449217032,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0177600,4CL3,0.0,0.0,0.725,0.289,0.436,1.88359672296941,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os12g0204500,LOC_Os12g10320,0.0,0.0,0.467,0.034,0.433,1.8644391261176,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0431100,LOC_Os03g31679,0.0,0.0,0.8,0.42,0.38,1.86161269577899,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os09g0253000,LOC_Os09g07920,0.0,0.0,0.811,0.454,0.357,1.84078138317055,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0971500,LOC_Os01g73990,0.0,0.0,0.787,0.403,0.384,1.8401716250792,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0237600,LOC_Os03g13460,0.0,0.0,0.663,0.215,0.448,1.83856409239304,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0756900,OsAGP17,0.0,0.0,0.433,0.165,0.268,1.8306188271433,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
LNC_Os11g68470,LNC_Os11g68470,0.0,0.0,0.658,0.248,0.41,1.83031658383742,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0896200,LOC_Os01g67090,0.0,0.0,0.593,0.057,0.536,1.81921702752864,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os08g0113100,OsFKII,0.0,0.0,0.795,0.459,0.336,1.8144371633622,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0606200,RMtATP6,0.0,0.0,0.848,0.53,0.318,1.78466764555766,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0283100,OsGSTL2,0.0,0.0,0.514,0.195,0.319,1.77140320568937,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os08g0117400,OsCML7,0.0,0.0,0.874,0.653,0.221,1.74781555089092,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os09g0513600,OsRLCK277,0.0,0.0,0.686,0.301,0.385,1.74310643799862,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os09g0460100,LOC_Os09g28600,0.0,0.0,0.393,0.004,0.389,1.74203651798329,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os12g0174700,LOC_Os12g07580,0.0,0.0,0.585,0.221,0.364,1.73698205459884,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0624000,OsATG8b,0.0,0.0,0.696,0.376,0.32,1.72678647138214,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0571100,LOC_Os01g39000,0.0,0.0,0.587,0.173,0.414,1.72033525957152,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0355400,UspA,0.0,0.0,0.461,0.198,0.263,1.717860060704,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
LNC_Os02g70410,LNC_Os02g70410,0.0,0.0,0.857,0.62,0.237,1.71231315454663,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0403900,LOC_Os04g33110,0.0,0.0,0.798,0.585,0.213,1.71179775442837,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os09g0480100,Os09g0480100,0.0,0.0,0.539,0.174,0.365,1.68719288477623,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0310500,OsCatB,0.0,0.0,0.608,0.21,0.398,1.68471634916798,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0589500,LOC_Os06g38960,0.0,0.0,0.541,0.117,0.424,1.67700301299555,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0312600,OSRAC7,0.0,0.0,0.379,0.02,0.359,1.67020312033312,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0103300,OsRhmbd10,0.0,0.0,0.688,0.295,0.393,1.65913672655924,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0154300,LOC_Os07g05950,0.0,0.0,0.637,0.205,0.432,1.65698996472162,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0159200,OsFLA8,0.0,0.0,0.586,0.174,0.412,1.64297355913001,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0637400,OsNPSN13,0.0,0.0,0.633,0.216,0.417,1.6171646134437,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0106400,LOC_Os01g01660,0.0,0.0,0.495,0.199,0.296,1.60710692117754,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os08g0524400,LOC_Os08g41290,0.0,0.0,0.532,0.189,0.343,1.60663525377875,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
LOC_Os01g57030,LOC_Os01g57030,0.0,0.0,0.429,0.107,0.322,1.60086630912836,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
LOC_Os01g47635,LOC_Os01g47635,0.0,0.0,0.302,0.008,0.294,1.58604758145946,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0461300,OsRab8A2,0.0,0.0,0.646,0.278,0.368,1.57056524422244,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0273800,OsYUCCA9,0.0,0.0,0.478,0.022,0.456,1.56524094347572,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0718100,ACT1,0.0,0.0,0.737,0.449,0.288,1.56467925306353,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0214850,LOC_Os06g11135,0.0,0.0,0.828,0.587,0.241,1.55573588968005,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0120800,OsRacB,0.0,0.0,0.654,0.202,0.452,1.5506350898746,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os08g0546100,OsBAG2,0.0,0.0,0.532,0.086,0.446,1.53490829076552,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0266100,LOC_Os03g15940,0.0,0.0,0.569,0.246,0.323,1.52888022816399,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0623800,Amt,0.0,0.0,0.51,0.086,0.424,1.52799452917493,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0672100,ONAC073,0.0,0.0,0.554,0.048,0.506,1.52445750718163,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os11g0147800,LOC_Os11g05050,0.0,0.0,0.61,0.23,0.38,1.52085923003334,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0299600,LOC_Os03g18770,0.0,0.0,0.618,0.344,0.274,1.48729211560776,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0707200,LOC_Os06g49320,0.0,0.0,0.5,0.111,0.389,1.48711984858418,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os12g0128700,LOC_Os12g03470,0.0,0.0,0.408,0.034,0.374,1.48508630151639,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0123500,HB365,0.0,0.0,0.539,0.175,0.364,1.47259287538985,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0536500,OsSWN6,0.0,0.0,0.377,0.01,0.367,1.4717601464092,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0553700,LOC_Os05g48020,0.0,0.0,0.736,0.442,0.294,1.44839222829075,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0204400,LOC_Os07g10440,0.0,0.0,0.373,0.043,0.33,1.44580191239968,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0687900,OsIRX14,0.0,0.0,0.832,0.618,0.214,1.44130076370411,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0788600,OsFLA24,0.0,0.0,0.663,0.261,0.402,1.43022715230886,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0155300,LOC_Os06g06160,0.0,0.0,0.725,0.401,0.324,1.42605127975208,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0610400,LOC_Os01g42470,0.0,0.0,0.498,0.081,0.417,1.42413005095576,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0936600,Os01g0936600,0.0,0.0,0.478,0.141,0.337,1.40735666142789,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0631900,LOC_Os01g44130,0.0,0.0,0.326,0.001,0.325,1.40680089480232,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0861100,LOC_Os03g64320,0.0,0.0,0.5,0.121,0.379,1.39267669957321,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0696000,LOC_Os03g48950,0.0,0.0,0.497,0.092,0.405,1.39208610230673,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0280200,rgp2,0.0,0.0,0.532,0.129,0.403,1.38313197107381,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0556400,LOC_Os05g48270,0.0,0.0,0.407,0.075,0.332,1.38251211625053,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0265800,LOC_Os03g15910,0.0,0.0,0.438,0.113,0.325,1.37356028284642,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0824500,OsREM1.1,0.0,0.0,0.371,0.02,0.351,1.36526886739044,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0317400,LOC_Os02g21250,0.0,0.0,0.637,0.269,0.368,1.36321909638964,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os10g0317900,CYP75B4,0.0,0.0,0.411,0.07,0.341,1.35805635213038,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0580300,GID2,0.0,0.0,0.679,0.388,0.291,1.35294379603903,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os09g0533900,OsGH9B5,0.0,0.0,0.547,0.149,0.398,1.35280645886319,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0598000,LOC_Os04g50970,0.0,0.0,0.835,0.663,0.172,1.34913828326163,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os10g0576000,LOC_Os10g42540,0.0,0.0,0.77,0.509,0.261,1.34592928436132,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0647800,LOC_Os03g44560,0.0,0.0,0.514,0.141,0.373,1.34178086825044,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0134800,LOC_Os01g04290,0.0,0.0,0.31,0.009,0.301,1.34057630342533,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0417800,LOC_Os03g30430,0.0,0.0,0.94,0.798,0.142,1.33232670062832,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os10g0555900,OsEXPB3,0.0,0.0,0.285,0.064,0.221,1.33143743108741,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0820600,Os03g0820600,0.0,0.0,0.932,0.771,0.161,1.33017967918462,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0690000,LOC_Os03g48390,0.0,0.0,0.523,0.196,0.327,1.32471076014379,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0558600,OsRab1B2,0.0,0.0,0.844,0.671,0.173,1.32352784691224,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0687000,OsNPF2.4,0.0,0.0,0.538,0.25,0.288,1.32095492746933,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0319100,LOC_Os05g25480,0.0,0.0,0.206,0.004,0.202,1.31662113708709,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0568600,LOC_Os05g49350,0.0,0.0,0.393,0.064,0.329,1.3139361556855,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0629700,LOC_Os04g53760,0.0,0.0,0.461,0.078,0.383,1.31240571110206,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0491100,CALa*,0.0,0.0,0.747,0.489,0.258,1.30743201354198,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os04g0577200,LOC_Os04g48790,0.0,0.0,0.455,0.085,0.37,1.30255376150813,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os08g0250200,LOC_Os08g15170,0.0,0.0,0.8,0.577,0.223,1.29595758712408,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os10g0492400,LOC_Os10g35040,0.0,0.0,0.413,0.029,0.384,1.29449624125247,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os07g0623600,LOC_Os07g43070,0.0,0.0,0.719,0.475,0.244,1.28776396144276,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0675500,LOC_Os03g47210,0.0,0.0,0.333,0.014,0.319,1.28739593366694,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0329700,LOC_Os03g21230,0.0,0.0,0.487,0.122,0.365,1.28257402526853,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0806900,LOC_Os03g59220,0.0,0.0,0.818,0.627,0.191,1.27807065149186,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os02g0175800,LOC_Os02g07910,0.0,0.0,0.918,0.758,0.16,1.27713620689665,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0738400,OsSHM1,0.0,0.0,0.533,0.174,0.359,1.27064657493094,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os03g0367200,Os03g0367200,0.0,0.0,0.372,0.041,0.331,1.2656793997533,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os05g0567100,Oryzasin,0.0,0.0,0.71,0.412,0.298,1.26067057206696,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os06g0152100,OsPRF2,0.0,0.0,0.975,0.911,0.0639999999999999,1.25855596642591,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
Os01g0168800,LOC_Os01g07420,0.0,0.0,0.427,0.046,0.381,1.25803593899001,Xylem,oryza_sativa->PO:0009005;PO:0009025->PO:0009015->PO:0005352,oryza_sativa,Root;Leaf,CRA004082
